"0105078406,""1,17011E+12"",0,0,0"
"6449013711,""1,17011E+12"",0,0,0"
"104012949,""1,10011E+12"",0,0,0"
"7731347089,""1177746126040"",0,0,0"
"105077709,""1,16011E+12"",0,0,0"
